,vidid,title,tmblink,views,channelName,avgViews/Video
996,cFqqrIbb0Jc,How DNA Gets Repaired (X10 #Shorts),https://i.ytimg.com/vi/cFqqrIbb0Jc/hqdefault.jpg,353,Lifespan News,1968.0981308411212
997,a2iM73XnAI4,Blood Transfusions For Rejuvenation? (X10 #Shorts),https://i.ytimg.com/vi/a2iM73XnAI4/hqdefault.jpg,268,Lifespan News,1968.0981308411212
998,mi0yps29oj0,Do Epigenetic Clocks Predict Longevity? (X10 #Shorts),https://i.ytimg.com/vi/mi0yps29oj0/hqdefault.jpg,144,Lifespan News,1968.0981308411212
999,ZqEgpMeflmM,What Are Epigenetic Clocks for? (X10 #Shorts),https://i.ytimg.com/vi/ZqEgpMeflmM/hqdefault.jpg,83,Lifespan News,1968.0981308411212
1000,4teSMxqPOBI,How to fix the 4G Data issues in Samsung A6 phone (T-Mobile APN settings),https://i.ytimg.com/vi/4teSMxqPOBI/hqdefault.jpg,19594,The ARH,728.6964285714286
1001,7GM1aMzlf38,Toyota features,https://i.ytimg.com/vi/7GM1aMzlf38/hqdefault.jpg,2820,The ARH,728.6964285714286
1002,HvXfT4zuUdI,A fine Sunday #houston #pearland #sunday #summer #thunderstorm,https://i.ytimg.com/vi/HvXfT4zuUdI/hqdefault.jpg,1554,The ARH,728.6964285714286
1003,9tM4pRwO_tI,#lenovo #gaming #technology,https://i.ytimg.com/vi/9tM4pRwO_tI/hqdefault.jpg,1259,The ARH,728.6964285714286
1004,MIGxbNTW8Z8,#katy #texas #furniture #shortsfeed,https://i.ytimg.com/vi/MIGxbNTW8Z8/hqdefault.jpg,1042,The ARH,728.6964285714286
1005,JtW0hz6TFLo,Harman Kardon FLY TWS #harman #samsung #jbl #music,https://i.ytimg.com/vi/JtW0hz6TFLo/hqdefault.jpg,694,The ARH,728.6964285714286
1006,ZYkReq_Gknk,Basic Unit conversion - The simplest way Ever!,https://i.ytimg.com/vi/ZYkReq_Gknk/hqdefault.jpg,422,The ARH,728.6964285714286
1007,6J-LTcpLlyk,Cute Kitten #shortsfeed #viral #shorts #cat #kitten #cute #houston #cutecat,https://i.ytimg.com/vi/6J-LTcpLlyk/hqdefault.jpg,291,The ARH,728.6964285714286
1008,MOyPQRwZjgU,Heat waves #shortsfeed #viral #houston #shorts #texas #globalwarming #globalboiling,https://i.ytimg.com/vi/MOyPQRwZjgU/hqdefault.jpg,208,The ARH,728.6964285714286
1009,8kVOsUB2vzQ,Filli #shorts #shortsfeed #viral #trending #houston #filli #dubai #dubaibrand,https://i.ytimg.com/vi/8kVOsUB2vzQ/hqdefault.jpg,181,The ARH,728.6964285714286
1010,SB9s3xwJRAE,3D creation and printing #3dprinting #cad #design #manufacturing #solidworks,https://i.ytimg.com/vi/SB9s3xwJRAE/hqdefault.jpg,142,The ARH,728.6964285714286
1011,8OfgCuVdirA,Tennis Sport #tennis #sports #frenchopen2023,https://i.ytimg.com/vi/8OfgCuVdirA/hqdefault.jpg,113,The ARH,728.6964285714286
1012,nt3VWMxcFyA,How to Fix the Shaky Camera Issue,https://i.ytimg.com/vi/nt3VWMxcFyA/hqdefault.jpg,88,The ARH,728.6964285714286
1013,hCYOaPzNJqo,"June 8, 2022",https://i.ytimg.com/vi/hCYOaPzNJqo/hqdefault.jpg,74,The ARH,728.6964285714286
1014,SKU-IOCZuho,Heat waves #shortsfeed #viral #houston #shorts #heat #heatwaves,https://i.ytimg.com/vi/SKU-IOCZuho/hqdefault.jpg,53,The ARH,728.6964285714286
1015,4M8k_1AwIak,#houston #heat #heatwaves #shorts,https://i.ytimg.com/vi/4M8k_1AwIak/hqdefault.jpg,41,The ARH,728.6964285714286
1016,Zf9R3I1GYh8,Step by step tutorial to setup T-Mobile APN settings in Unlocked Samsung S10e phone,https://i.ytimg.com/vi/Zf9R3I1GYh8/hqdefault.jpg,33,The ARH,728.6964285714286
1017,mWuhPsif2T0,Quick Fix to 4G data issue Samsung S10 for MetroPCS,https://i.ytimg.com/vi/mWuhPsif2T0/hqdefault.jpg,26,The ARH,728.6964285714286
1018,qk6cbgtVV38,Beach peace. #viral #shortsfeed #shorts #houston #beach #beachlife #peaceful #peace,https://i.ytimg.com/vi/qk6cbgtVV38/hqdefault.jpg,17,The ARH,728.6964285714286
1019,pa6DuUpyTKg,Night projector,https://i.ytimg.com/vi/pa6DuUpyTKg/hqdefault.jpg,1,The ARH,728.6964285714286
1020,BDwdpTNi8Ro,TOY CAR AND DOLL VS FAST SHREDDER #SHORTS,https://i.ytimg.com/vi/BDwdpTNi8Ro/hqdefault.jpg,83417,P shredder machine,2957.4021648626144
1021,2cQk70eTBfk,THE FAST SHREDDER MACHINE SHREDDING HANAMI SNACK THAI FOOD | THE BEST COMPILATION VIDEOS | ASMR,https://i.ytimg.com/vi/2cQk70eTBfk/hqdefault.jpg,10362,P shredder machine,2957.4021648626144
1022,fOChH6or780,"Shredding Sponge, Foam Plate, Baby Toy, Doll, Football, Box, Incense, Papaya, Coke Battle, Can",https://i.ytimg.com/vi/fOChH6or780/hqdefault.jpg,6537,P shredder machine,2957.4021648626144
1023,C_5BUzbxivY,TOP 5 THE BEST VIDEOS COMPILATION PAOM MANGO VS FAST SHREDDER MACHINE | THE SOUND IS SATISFYING!,https://i.ytimg.com/vi/C_5BUzbxivY/hqdefault.jpg,4414,P shredder machine,2957.4021648626144
1024,HI5IsG2OoEo,Papaya tree shredding #asmr,https://i.ytimg.com/vi/HI5IsG2OoEo/hqdefault.jpg,3238,P shredder machine,2957.4021648626144
1025,HPYKDCiRGwc,Total Quartz Energy 7000 10W-40 vs Fast Shredder Machine,https://i.ytimg.com/vi/HPYKDCiRGwc/hqdefault.jpg,2629,P shredder machine,2957.4021648626144
1026,x6GWVp3PiJU,KEYBOARD WAR WITH FAST SHREDDER MACHINE #SHORTS,https://i.ytimg.com/vi/x6GWVp3PiJU/hqdefault.jpg,2181,P shredder machine,2957.4021648626144
1027,jZwBWqtpEJw,Reversing plastic shredding #asmr,https://i.ytimg.com/vi/jZwBWqtpEJw/hqdefault.jpg,1840,P shredder machine,2957.4021648626144
1028,mx9r-WPtfFo,THE BEST FOOD FOR SHREDDER MACHINE SHREDDING GRAPEFRUIT [LOOK LIKE DELICIOUS!],https://i.ytimg.com/vi/mx9r-WPtfFo/hqdefault.jpg,1642,P shredder machine,2957.4021648626144
1029,6HkcZjGrcV4,Plastic cup shredding #asmr #shorts,https://i.ytimg.com/vi/6HkcZjGrcV4/hqdefault.jpg,1454,P shredder machine,2957.4021648626144
1030,MCDxrpTk5Qo,New shredding ASMR #asmr #shorts,https://i.ytimg.com/vi/MCDxrpTk5Qo/hqdefault.jpg,1299,P shredder machine,2957.4021648626144
1031,u30N1NsQyGQ,White Noodles vs Fast Shredder Machine,https://i.ytimg.com/vi/u30N1NsQyGQ/hqdefault.jpg,1140,P shredder machine,2957.4021648626144
1032,DYqxmvSU4-4,The best reversing #asmr,https://i.ytimg.com/vi/DYqxmvSU4-4/hqdefault.jpg,1026,P shredder machine,2957.4021648626144
1033,EdUv9FlNnN4,The best shredding potatoes #asmr,https://i.ytimg.com/vi/EdUv9FlNnN4/hqdefault.jpg,873,P shredder machine,2957.4021648626144
1034,JwQl_gMxY-o,Plastic pipe shredding #asmr,https://i.ytimg.com/vi/JwQl_gMxY-o/hqdefault.jpg,759,P shredder machine,2957.4021648626144
1035,aX_dflkfC6s,SHREDDING COSMIC BOTTLE OIL #SHORTS,https://i.ytimg.com/vi/aX_dflkfC6s/hqdefault.jpg,653,P shredder machine,2957.4021648626144
1036,C1PMVJku_VA,Reverse Animals Toy Kid Shredding | AMAZING!!!,https://i.ytimg.com/vi/C1PMVJku_VA/hqdefault.jpg,521,P shredder machine,2957.4021648626144
1037,LJV6zT21Fos,Reversing makeup shredding #asmr,https://i.ytimg.com/vi/LJV6zT21Fos/hqdefault.jpg,356,P shredder machine,2957.4021648626144
1038,yd_9Aj10EgY,Fast shredder shredding boxes and sugarcane tree,https://i.ytimg.com/vi/yd_9Aj10EgY/hqdefault.jpg,209,P shredder machine,2957.4021648626144
1039,GrdLmHsrpb8,ASMR Satisfying #asmr,https://i.ytimg.com/vi/GrdLmHsrpb8/hqdefault.jpg,39,P shredder machine,2957.4021648626144
1040,gS1RBHdYw80,Best Tig welders 2022 | Best ac/dc Tig welder for the money - Best Tig welder for aluminum,https://i.ytimg.com/vi/gS1RBHdYw80/hqdefault.jpg,8661,Reviewer Winspections,203.673434856176
1041,xGIP-0ExBUA,5 Best Tactical Pens with flashlight for Self Defense,https://i.ytimg.com/vi/xGIP-0ExBUA/hqdefault.jpg,833,Reviewer Winspections,203.673434856176
1042,G5-0KAp06ic,Best EVAP Smoke Machine for cars | Automotive smoke machine for cars - Car smoke leak detector,https://i.ytimg.com/vi/G5-0KAp06ic/hqdefault.jpg,348,Reviewer Winspections,203.673434856176
1043,yzt-RUoKoR0,Best GPS Navigation - What's the BEST GPS Navigation?,https://i.ytimg.com/vi/yzt-RUoKoR0/hqdefault.jpg,202,Reviewer Winspections,203.673434856176
1044,oIaT0yMTbbQ,Best Light Therapy Lamps - How Light Therapy Lamps Can Improve Your Mood & Sleep,https://i.ytimg.com/vi/oIaT0yMTbbQ/hqdefault.jpg,157,Reviewer Winspections,203.673434856176
1045,kk7G0dY_zRw,Best Motorcycle Helmet Cameras - Best Motorcycle Helmet Camera Money Can Buy,https://i.ytimg.com/vi/kk7G0dY_zRw/hqdefault.jpg,117,Reviewer Winspections,203.673434856176
1046,qUn9uhd1vJA,Best Carp Fishing Rods and Reels for the money,https://i.ytimg.com/vi/qUn9uhd1vJA/hqdefault.jpg,96,Reviewer Winspections,203.673434856176
1047,AIuMe--nMrI,Best Golf Swing Trainers - Discover the Secret to the Perfect Golf Swing!,https://i.ytimg.com/vi/AIuMe--nMrI/hqdefault.jpg,76,Reviewer Winspections,203.673434856176
1048,nGyRwJgWFPI,Best Booty Bands - Booty Band Secrets: Get the Most Out of Your Workouts!,https://i.ytimg.com/vi/nGyRwJgWFPI/hqdefault.jpg,66,Reviewer Winspections,203.673434856176
1049,IvOiqZfXBlM,Best Pier Fishing Rods on Amazon | Top 5 Pier Fishing Rods for the money,https://i.ytimg.com/vi/IvOiqZfXBlM/hqdefault.jpg,52,Reviewer Winspections,203.673434856176
1050,WEDPvVaHFY8,Best Shoulder Braces - The Secret to Perfect Posture Revealed...with Shoulder Braces??,https://i.ytimg.com/vi/WEDPvVaHFY8/hqdefault.jpg,43,Reviewer Winspections,203.673434856176
1051,sZSyNaNKp3o,Top 5 Best Earplugs for Motorcycle Riding,https://i.ytimg.com/vi/sZSyNaNKp3o/hqdefault.jpg,35,Reviewer Winspections,203.673434856176
1052,2LaqcJf-TH0,Best Weighted Blankets for Kids -  Secret to a Calm and Happy Child? A Weighted Blanket!,https://i.ytimg.com/vi/2LaqcJf-TH0/hqdefault.jpg,29,Reviewer Winspections,203.673434856176
1053,TYriSKPiJJw,BEST SUNGLASSES  in 2023 | Top 5 Best Sunglasses For Men and women (2023),https://i.ytimg.com/vi/TYriSKPiJJw/hqdefault.jpg,24,Reviewer Winspections,203.673434856176
1054,RZCrSoduCxE,BEST PANCAKE GRIDDLES REVIEWS 2022,https://i.ytimg.com/vi/RZCrSoduCxE/hqdefault.jpg,20,Reviewer Winspections,203.673434856176
1055,aGrFimftaRY,Best GPS Watches for backpacking,https://i.ytimg.com/vi/aGrFimftaRY/hqdefault.jpg,15,Reviewer Winspections,203.673434856176
1056,_sdDoIBCkY8,Best Kayak Fishing Rods buying guide | Top 5 Kayak Fishing Rods on the market,https://i.ytimg.com/vi/_sdDoIBCkY8/hqdefault.jpg,12,Reviewer Winspections,203.673434856176
1057,TiaqA8pP4kg,Best Trout Rod on amazon | Top 5 Trout Rod for the money,https://i.ytimg.com/vi/TiaqA8pP4kg/hqdefault.jpg,9,Reviewer Winspections,203.673434856176
1058,gV9PXRVXJak,Best Tick Repellents - Keep Ticks Away: The *Surprising* Secret to Repel Them!,https://i.ytimg.com/vi/gV9PXRVXJak/hqdefault.jpg,5,Reviewer Winspections,203.673434856176
1059,-a8SYQbMF2k,Best Power Tool Sets on Amazon | Top 5 Power Tool Sets for the money,https://i.ytimg.com/vi/-a8SYQbMF2k/hqdefault.jpg,2,Reviewer Winspections,203.673434856176
1060,o9VR-VzwCtw,OKAYY 😤😶‍🌫️ #pc #pcsetup #pcbuild #pcmr #gaming #pcgaming #gamer,https://i.ytimg.com/vi/o9VR-VzwCtw/hqdefault.jpg,427524,Wired Hardware,4163.665289256199
1061,BygQhPAlGUI,"Don’t cheap out on your power supplies, folks! #pc #pcsetup #pcbuild #pcmr #shorts #viral",https://i.ytimg.com/vi/BygQhPAlGUI/hqdefault.jpg,10116,Wired Hardware,4163.665289256199
1062,6eov4cFW2sc,Fitment Test: Passed ✅ #pc #pchardware #pcsetup #gaming #pcgaming #pcbuild #rtx4000,https://i.ytimg.com/vi/6eov4cFW2sc/hqdefault.jpg,6004,Wired Hardware,4163.665289256199
1063,8Qrng_MWG-c,Google Chrome: Where tab hoarding is just another form of extreme multitasking 🤪 #pc #pcsetup,https://i.ytimg.com/vi/8Qrng_MWG-c/hqdefault.jpg,4262,Wired Hardware,4163.665289256199
1064,E8lmHXnZr4g,Custom Gaming & Editing PC Build | AMD RYZEN 5950X | ASUS ROG STRIX RTX 3090 | THERMALTAKE P5 V2,https://i.ytimg.com/vi/E8lmHXnZr4g/hqdefault.jpg,2946,Wired Hardware,4163.665289256199
1065,TuTpouH8hlM,… But ARI! What are the specs?? #PC #PCSetup #PreBuiltPC #MSI #PCGaming #PCGamer #MicroCenter,https://i.ytimg.com/vi/TuTpouH8hlM/hqdefault.jpg,2329,Wired Hardware,4163.665289256199
1066,JYd0rsDM130,A new lifestyle 😏 #pc #pchardware #pcsetup #gaming #pcgaming #pcbuild #setupgaming,https://i.ytimg.com/vi/JYd0rsDM130/hqdefault.jpg,1953,Wired Hardware,4163.665289256199
1067,rA_Fn944uNI,Try to contain yourself 😍 #pc #pcsetup #pcbuild #pcgaming #gaming #pcmr #pchardware @amd,https://i.ytimg.com/vi/rA_Fn944uNI/hqdefault.jpg,1761,Wired Hardware,4163.665289256199
1068,1igjB82Ezmc,LIAN LI 011 Dynamic EVO - Bending Over Backwards For You,https://i.ytimg.com/vi/1igjB82Ezmc/hqdefault.jpg,1495,Wired Hardware,4163.665289256199
1069,j2LwSS70wyw,Don’t forget to plan for your draining loop! #pc #pcsetup #pcbuild #pcmr #pcgaming #WaterCooling,https://i.ytimg.com/vi/j2LwSS70wyw/hqdefault.jpg,1296,Wired Hardware,4163.665289256199
1070,4mfiw62AzT0,INSANE Dual RTX 2080 Ti i9-10900K Custom Water Cooled Gaming PC Build,https://i.ytimg.com/vi/4mfiw62AzT0/hqdefault.jpg,958,Wired Hardware,4163.665289256199
1071,0eKHw0iBnnQ,Which one to pick? 🫤 #pc #pcbuild #pcsetup #gaming #gamer #pcmr #pcgaming,https://i.ytimg.com/vi/0eKHw0iBnnQ/hqdefault.jpg,771,Wired Hardware,4163.665289256199
1072,7loE5hj0P5w,May the wallpapers be with you 💥 #Wallpaper #WallpaperEngine #Viral #GamingSetup,https://i.ytimg.com/vi/7loE5hj0P5w/hqdefault.jpg,509,Wired Hardware,4163.665289256199
1073,-BBcc3MaB5E,A PSU that delivers top-shelf performance! #pc #pcbuild #pcsetup #ces2023 @coolermasteronline,https://i.ytimg.com/vi/-BBcc3MaB5E/hqdefault.jpg,430,Wired Hardware,4163.665289256199
1074,tnduuyGzXQ0,How to install an Intel CPU #HowTo #PCBuild #Intel #CPU,https://i.ytimg.com/vi/tnduuyGzXQ0/hqdefault.jpg,342,Wired Hardware,4163.665289256199
1075,c65rERieTyA,The eternal struggle #pcsetup #pc #pcbuild #pcgaming #pcmr #pchardware,https://i.ytimg.com/vi/c65rERieTyA/hqdefault.jpg,244,Wired Hardware,4163.665289256199
1076,cUUel5_vqEs,The most EPIC PC build montage ever! #pcsetup #pc #pcbuild #pcgaming #gaming #pcmr @Phanteks,https://i.ytimg.com/vi/cUUel5_vqEs/hqdefault.jpg,191,Wired Hardware,4163.665289256199
1077,Oj1qualw1_Y,More FPS #PCGaming #Gamer #FPS,https://i.ytimg.com/vi/Oj1qualw1_Y/hqdefault.jpg,157,Wired Hardware,4163.665289256199
1078,ZIJ5uf_NqOo,NVIDIA RTX Video Super Resolution is now available #pc #pcbuild #pcsetup #gaming #pcmr #Nvidia,https://i.ytimg.com/vi/ZIJ5uf_NqOo/hqdefault.jpg,87,Wired Hardware,4163.665289256199
1079,GPYHAoqQWn4,Thermaltake Custom Builds #pc #pcbuild #pcsetup #gaming #gamer #ces2023,https://i.ytimg.com/vi/GPYHAoqQWn4/hqdefault.jpg,47,Wired Hardware,4163.665289256199
1080,FENs3B7sxno,Top ten open problems in Number Theory,https://i.ytimg.com/vi/FENs3B7sxno/hqdefault.jpg,53729,Oliver Knill,948.2840690978888
1081,t0-TQL_g7WM,Thanksgiving turkey dancing to barbie girl song,https://i.ytimg.com/vi/t0-TQL_g7WM/hqdefault.jpg,2695,Oliver Knill,948.2840690978888
1082,PgRLWJBNa94,Exam fight song: we are heroes tonight (2019),https://i.ytimg.com/vi/PgRLWJBNa94/hqdefault.jpg,1384,Oliver Knill,948.2840690978888
1083,EtgXo5cxR-Y,10 Theorems in Graph Theory,https://i.ytimg.com/vi/EtgXo5cxR-Y/hqdefault.jpg,952,Oliver Knill,948.2840690978888
1084,jdBoIg3PuRM,On Quantum Calculus,https://i.ytimg.com/vi/jdBoIg3PuRM/hqdefault.jpg,779,Oliver Knill,948.2840690978888
1085,_UhrSY-tnQ0,Fast Multiplication,https://i.ytimg.com/vi/_UhrSY-tnQ0/hqdefault.jpg,638,Oliver Knill,948.2840690978888
1086,Xj3eU5oElnA,10 Golden Rules of Course Assisting #shorts,https://i.ytimg.com/vi/Xj3eU5oElnA/hqdefault.jpg,548,Oliver Knill,948.2840690978888
1087,Llffu2d1lQU,Matrix Exponentiation #shorts,https://i.ytimg.com/vi/Llffu2d1lQU/hqdefault.jpg,475,Oliver Knill,948.2840690978888
1088,W0Oqh2P_qxU,Multivariable Calculus Unit 15: double integrals,https://i.ytimg.com/vi/W0Oqh2P_qxU/hqdefault.jpg,422,Oliver Knill,948.2840690978888
1089,HWiBnRrpCtI,Top Ten Intermediate Algebra Topics,https://i.ytimg.com/vi/HWiBnRrpCtI/hqdefault.jpg,378,Oliver Knill,948.2840690978888
1090,G55J-psK8K0,Watching a cardinal grow up,https://i.ytimg.com/vi/G55J-psK8K0/hqdefault.jpg,342,Oliver Knill,948.2840690978888
1091,NYBb8wIfXDs,Morse versus Lusternik-Schnirelmann,https://i.ytimg.com/vi/NYBb8wIfXDs/hqdefault.jpg,303,Oliver Knill,948.2840690978888
1092,WB0MpOdePUg,"Math 1a, Unit 30, Calculus and Statistics",https://i.ytimg.com/vi/WB0MpOdePUg/hqdefault.jpg,276,Oliver Knill,948.2840690978888
1093,2PIEyQQqMPg,Charles River Run 30 minutes,https://i.ytimg.com/vi/2PIEyQQqMPg/hqdefault.jpg,252,Oliver Knill,948.2840690978888
1094,vnG6MZ0t9oY,Top ten rules for course assisting,https://i.ytimg.com/vi/vnG6MZ0t9oY/hqdefault.jpg,229,Oliver Knill,948.2840690978888
1095,b6vzsk3J89s,A topological Topos,https://i.ytimg.com/vi/b6vzsk3J89s/hqdefault.jpg,211,Oliver Knill,948.2840690978888
1096,hbaC8V-dPw4,Rheinfall upclose,https://i.ytimg.com/vi/hbaC8V-dPw4/hqdefault.jpg,187,Oliver Knill,948.2840690978888
1097,10dmVxRfBC0,Math E 320 Spring 2021 Five Theorems about Triangles,https://i.ytimg.com/vi/10dmVxRfBC0/hqdefault.jpg,168,Oliver Knill,948.2840690978888
1098,4rtavlmJGd4,Travel Vlog Arrival in Tel Aviv 6/14/2022,https://i.ytimg.com/vi/4rtavlmJGd4/hqdefault.jpg,143,Oliver Knill,948.2840690978888
1099,un7Dmd9OdwM,Go Pro 8 backyard test,https://i.ytimg.com/vi/un7Dmd9OdwM/hqdefault.jpg,74,Oliver Knill,948.2840690978888
1100,SM7T5g2U_jM,"DC Generator, Battery Bank Charger.",https://i.ytimg.com/vi/SM7T5g2U_jM/hqdefault.jpg,57126,Small City Homesteaders,1003.279069767442
1101,7FAwlDi6eys,Will my patients pay off?,https://i.ytimg.com/vi/7FAwlDi6eys/hqdefault.jpg,2789,Small City Homesteaders,1003.279069767442
1102,6dle8Fmcf44,God Bless America!,https://i.ytimg.com/vi/6dle8Fmcf44/hqdefault.jpg,1995,Small City Homesteaders,1003.279069767442
1103,wkZacPCAkEg,Time for a New Engine!,https://i.ytimg.com/vi/wkZacPCAkEg/hqdefault.jpg,1373,Small City Homesteaders,1003.279069767442
1104,Vpnwp82ADbE,"July 2, 2022",https://i.ytimg.com/vi/Vpnwp82ADbE/hqdefault.jpg,797,Small City Homesteaders,1003.279069767442
1105,widsBRA3ywY,Solar Power Rocks!,https://i.ytimg.com/vi/widsBRA3ywY/hqdefault.jpg,575,Small City Homesteaders,1003.279069767442
1106,ocyMx96_8wY,4 Year Update on 800 Watt Chinese Turbine,https://i.ytimg.com/vi/ocyMx96_8wY/hqdefault.jpg,420,Small City Homesteaders,1003.279069767442
1107,lMn9OO71yac,Budget Cross-Cart Build?..... Part 1,https://i.ytimg.com/vi/lMn9OO71yac/hqdefault.jpg,365,Small City Homesteaders,1003.279069767442
1108,yuZZL9zSsN4,Efficient Appliances for Off Grid Living,https://i.ytimg.com/vi/yuZZL9zSsN4/hqdefault.jpg,296,Small City Homesteaders,1003.279069767442
1109,2pIVUmMNHjM,Power is Down Everywhere but Her🤣,https://i.ytimg.com/vi/2pIVUmMNHjM/hqdefault.jpg,229,Small City Homesteaders,1003.279069767442
1110,U2AhF1wRDUY,I Built a PMA for.....,https://i.ytimg.com/vi/U2AhF1wRDUY/hqdefault.jpg,189,Small City Homesteaders,1003.279069767442
1111,XJ8jTf6A6iI,Wind Power in Low Wind Zones 2,https://i.ytimg.com/vi/XJ8jTf6A6iI/hqdefault.jpg,160,Small City Homesteaders,1003.279069767442
1112,rjqpQKePxAM,Gearing up to load 6.5 Grendel...,https://i.ytimg.com/vi/rjqpQKePxAM/hqdefault.jpg,135,Small City Homesteaders,1003.279069767442
1113,a38IdpGLGl4,HAPPY MEMORIAL WEEKEND!,https://i.ytimg.com/vi/a38IdpGLGl4/hqdefault.jpg,108,Small City Homesteaders,1003.279069767442
1114,EbHaedAxi5k,Restoration of Old Batteries has Begun!,https://i.ytimg.com/vi/EbHaedAxi5k/hqdefault.jpg,95,Small City Homesteaders,1003.279069767442
1115,Z5HGxlrTsQk,Backyard Chickens with a solar heated floor,https://i.ytimg.com/vi/Z5HGxlrTsQk/hqdefault.jpg,75,Small City Homesteaders,1003.279069767442
1116,ie7majx_hxo,Getting the Homestead ready for Summer.,https://i.ytimg.com/vi/ie7majx_hxo/hqdefault.jpg,60,Small City Homesteaders,1003.279069767442
1117,sHu8KfsY7jE,How Big is Our Fire Pit?...ALL OF IT!,https://i.ytimg.com/vi/sHu8KfsY7jE/hqdefault.jpg,51,Small City Homesteaders,1003.279069767442
1118,QPP0SaLNzF4,A Tour Of The Homestead and Independance Day Prep.,https://i.ytimg.com/vi/QPP0SaLNzF4/hqdefault.jpg,42,Small City Homesteaders,1003.279069767442
1119,hbWDpcZz9tM,Garden is Planted!,https://i.ytimg.com/vi/hbWDpcZz9tM/hqdefault.jpg,15,Small City Homesteaders,1003.279069767442
1120,OeNwFQ-3v0M,⭕ Top 5 Best Magnetic Gun Mount for Car 2023 [Review and Guide],https://i.ytimg.com/vi/OeNwFQ-3v0M/hqdefault.jpg,47827,Buyer Adviser,1126.4525862068965
1121,FQorqoLhqq0,⭕ Top 5 Best Compound Bow under $500 in 2021 [Review and Guide],https://i.ytimg.com/vi/FQorqoLhqq0/hqdefault.jpg,4725,Buyer Adviser,1126.4525862068965
1122,xRibA72QdkY,⭕ Top 5 Best Manual Pool Vacuum 2023 [Review and Guide],https://i.ytimg.com/vi/xRibA72QdkY/hqdefault.jpg,2601,Buyer Adviser,1126.4525862068965
1123,3UBxDqNq3pg,⭕ Top 5 Best Automotive Multimeter 2021 [Review and Guide],https://i.ytimg.com/vi/3UBxDqNq3pg/hqdefault.jpg,1746,Buyer Adviser,1126.4525862068965
1124,hOGasBldTYQ,⭕ Top 5 Best Garden Tractor for Hills 2023 [Review and Guide],https://i.ytimg.com/vi/hOGasBldTYQ/hqdefault.jpg,1226,Buyer Adviser,1126.4525862068965
1125,gping-mC8EU,⭕ Top 5 Best Kayak Trolling Motor in 2022 [Review and Guide],https://i.ytimg.com/vi/gping-mC8EU/hqdefault.jpg,943,Buyer Adviser,1126.4525862068965
1126,NklNbsajcJQ,⭕ Top 5 Best Pool Robot Cleaner 2022 [Review and Guide],https://i.ytimg.com/vi/NklNbsajcJQ/hqdefault.jpg,647,Buyer Adviser,1126.4525862068965
1127,paXRcdcXjIY,⭕ Top 5 Best Chlorine for Pool 2022 [Review and Guide],https://i.ytimg.com/vi/paXRcdcXjIY/hqdefault.jpg,489,Buyer Adviser,1126.4525862068965
1128,fKTwKxr3q6A,⭕ Top 5 Best Tablet for Zoom 2022 [Review and Guide],https://i.ytimg.com/vi/fKTwKxr3q6A/hqdefault.jpg,351,Buyer Adviser,1126.4525862068965
1129,7tYJ2adafKc,⭕ Top 5 Best RV Washer Dryer 2023 [Review and Guide],https://i.ytimg.com/vi/7tYJ2adafKc/hqdefault.jpg,243,Buyer Adviser,1126.4525862068965
1130,ehprVfxImD8,⭕ Top 5 Best Hunting Crossbow 2021 [Review and Guide],https://i.ytimg.com/vi/ehprVfxImD8/hqdefault.jpg,171,Buyer Adviser,1126.4525862068965
1131,aKStWQBYaFs,⭕ Top 5 Best Ice Fishing Fish Finder 2022 [Review and Guide],https://i.ytimg.com/vi/aKStWQBYaFs/hqdefault.jpg,129,Buyer Adviser,1126.4525862068965
1132,G_1ut_Fie-4,⭕ Top 5 Best Compound Bow for Hunting 2021 [Review and Guide],https://i.ytimg.com/vi/G_1ut_Fie-4/hqdefault.jpg,102,Buyer Adviser,1126.4525862068965
1133,mF4ICRlfcjk,⭕ Top 5 Best MIG Welder for Beginners 2021 [Review and Guide],https://i.ytimg.com/vi/mF4ICRlfcjk/hqdefault.jpg,68,Buyer Adviser,1126.4525862068965
1134,0TSMMKXSdcs,⭕ Top 5 Best Electric Cargo Bike 2023 [Review and Guide],https://i.ytimg.com/vi/0TSMMKXSdcs/hqdefault.jpg,52,Buyer Adviser,1126.4525862068965
1135,XZbGkQ-UFYI,⭕ Top 5 Best Accent Chairs 2023 [Review and Guide],https://i.ytimg.com/vi/XZbGkQ-UFYI/hqdefault.jpg,38,Buyer Adviser,1126.4525862068965
