,vidid,title,tmblink,views,channelName,meanVpV
997,a2iM73XnAI4,Blood Transfusions For Rejuvenation? (X10 #Shorts),https://i.ytimg.com/vi/a2iM73XnAI4/hqdefault.jpg,268,Lifespan News,1968.0981308411215
998,mi0yps29oj0,Do Epigenetic Clocks Predict Longevity? (X10 #Shorts),https://i.ytimg.com/vi/mi0yps29oj0/hqdefault.jpg,144,Lifespan News,1968.0981308411215
999,ZqEgpMeflmM,What Are Epigenetic Clocks for? (X10 #Shorts),https://i.ytimg.com/vi/ZqEgpMeflmM/hqdefault.jpg,84,Lifespan News,1968.0981308411215
1000,4teSMxqPOBI,How to fix the 4G Data issues in Samsung A6 phone (T-Mobile APN settings),https://i.ytimg.com/vi/4teSMxqPOBI/hqdefault.jpg,19646,The ARH,728.6964285714286
1001,7GM1aMzlf38,Toyota features,https://i.ytimg.com/vi/7GM1aMzlf38/hqdefault.jpg,2820,The ARH,728.6964285714286
1002,qD0qPZkDzOs,#lexus,https://i.ytimg.com/vi/qD0qPZkDzOs/hqdefault.jpg,1597,The ARH,728.6964285714286
1003,anCtaoXMwAI,Kids robo builder.,https://i.ytimg.com/vi/anCtaoXMwAI/hqdefault.jpg,1321,The ARH,728.6964285714286
1004,olGqYkmpq7c,Samsung Note 10 APN settings MetroPCS,https://i.ytimg.com/vi/olGqYkmpq7c/hqdefault.jpg,1080,The ARH,728.6964285714286
1005,7BlhA7OaOdk,Best place for Eyewear #eyes #eyewear #glasses #contacts #sunglasses #shortsfeed,https://i.ytimg.com/vi/7BlhA7OaOdk/hqdefault.jpg,772,The ARH,728.6964285714286
1006,yPEpKbblN1Q,How to Fix Internet Issue in Kyocera Duraforce Pro smartphone. T-Mobile carrier,https://i.ytimg.com/vi/yPEpKbblN1Q/hqdefault.jpg,489,The ARH,728.6964285714286
1007,l_fjZCSiqy4,#bmw #beamers,https://i.ytimg.com/vi/l_fjZCSiqy4/hqdefault.jpg,314,The ARH,728.6964285714286
1008,yCBSZw7irVY,Internet settings tutorial for Note 10 plus phones (MetroPCS APN),https://i.ytimg.com/vi/yCBSZw7irVY/hqdefault.jpg,217,The ARH,728.6964285714286
1009,8kVOsUB2vzQ,Filli #shorts #shortsfeed #viral #trending #houston #filli #dubai #dubaibrand,https://i.ytimg.com/vi/8kVOsUB2vzQ/hqdefault.jpg,184,The ARH,728.6964285714286
1010,GV4eTC0kNaQ,#toyota #plano #dallas dallas,https://i.ytimg.com/vi/GV4eTC0kNaQ/hqdefault.jpg,148,The ARH,728.6964285714286
1011,sLc01s69Q9E,Sweet n yummy #viral #shortsfeed #shorts #food #foodie #foodlover #mrbeast,https://i.ytimg.com/vi/sLc01s69Q9E/hqdefault.jpg,118,The ARH,728.6964285714286
1012,nt3VWMxcFyA,How to Fix the Shaky Camera Issue,https://i.ytimg.com/vi/nt3VWMxcFyA/hqdefault.jpg,88,The ARH,728.6964285714286
1013,RNu7b2ZrSn4,Australia #australia #multicultural #viral #shortsfeed #shorts #kangaroo #australian,https://i.ytimg.com/vi/RNu7b2ZrSn4/hqdefault.jpg,67,The ARH,728.6964285714286
1014,TTw7GR2xk9E,#gardening #houston #plant #okra,https://i.ytimg.com/vi/TTw7GR2xk9E/hqdefault.jpg,50,The ARH,728.6964285714286
1015,CFDHQvrEz_4,Apple Airpods pro Unboxing Impressions Design Specs,https://i.ytimg.com/vi/CFDHQvrEz_4/hqdefault.jpg,41,The ARH,728.6964285714286
1016,Zf9R3I1GYh8,Step by step tutorial to setup T-Mobile APN settings in Unlocked Samsung S10e phone,https://i.ytimg.com/vi/Zf9R3I1GYh8/hqdefault.jpg,33,The ARH,728.6964285714286
1017,mWuhPsif2T0,Quick Fix to 4G data issue Samsung S10 for MetroPCS,https://i.ytimg.com/vi/mWuhPsif2T0/hqdefault.jpg,26,The ARH,728.6964285714286
1018,cdCq5rRwhjc,#nature #flowers #gardening,https://i.ytimg.com/vi/cdCq5rRwhjc/hqdefault.jpg,17,The ARH,728.6964285714286
1019,pa6DuUpyTKg,Night projector,https://i.ytimg.com/vi/pa6DuUpyTKg/hqdefault.jpg,1,The ARH,728.6964285714286
1020,BDwdpTNi8Ro,TOY CAR AND DOLL VS FAST SHREDDER #SHORTS,https://i.ytimg.com/vi/BDwdpTNi8Ro/hqdefault.jpg,83432,P shredder machine,2957.4021648626144
1021,2cQk70eTBfk,THE FAST SHREDDER MACHINE SHREDDING HANAMI SNACK THAI FOOD | THE BEST COMPILATION VIDEOS | ASMR,https://i.ytimg.com/vi/2cQk70eTBfk/hqdefault.jpg,10385,P shredder machine,2957.4021648626144
1022,fvEq7cDIKlQ,Fast Shredder Machine vs Ensure Gold,https://i.ytimg.com/vi/fvEq7cDIKlQ/hqdefault.jpg,6562,P shredder machine,2957.4021648626144
1023,C_5BUzbxivY,TOP 5 THE BEST VIDEOS COMPILATION PAOM MANGO VS FAST SHREDDER MACHINE | THE SOUND IS SATISFYING!,https://i.ytimg.com/vi/C_5BUzbxivY/hqdefault.jpg,4419,P shredder machine,2957.4021648626144
1024,H0kO0p-HRRo,Charcoal vs Fast Shredder Machine,https://i.ytimg.com/vi/H0kO0p-HRRo/hqdefault.jpg,3257,P shredder machine,2957.4021648626144
1025,vRDeo9F5kd0,What Happens When You Put TOO MUCH Chopsticks? (It make machine STUCK Or Not),https://i.ytimg.com/vi/vRDeo9F5kd0/hqdefault.jpg,2633,P shredder machine,2957.4021648626144
1026,x6GWVp3PiJU,KEYBOARD WAR WITH FAST SHREDDER MACHINE #SHORTS,https://i.ytimg.com/vi/x6GWVp3PiJU/hqdefault.jpg,2186,P shredder machine,2957.4021648626144
1027,YGCAtyZSYDk,Rice cake vs fast shredder machine,https://i.ytimg.com/vi/YGCAtyZSYDk/hqdefault.jpg,1847,P shredder machine,2957.4021648626144
1028,cRmEyEEUR38,WOW! AMAZING SMALL BAMBOO BRANCH MADE FAST SHREDDER STUCK | SO REALLY STRONG,https://i.ytimg.com/vi/cRmEyEEUR38/hqdefault.jpg,1645,P shredder machine,2957.4021648626144
1029,-q7LWgpjEag,Tomatoes green vs Fast shredder machine,https://i.ytimg.com/vi/-q7LWgpjEag/hqdefault.jpg,1458,P shredder machine,2957.4021648626144
1030,c42Yij42QvM,Super shredding sound satisfying,https://i.ytimg.com/vi/c42Yij42QvM/hqdefault.jpg,1301,P shredder machine,2957.4021648626144
1031,Gf4DH-uZng8,Fast Shredder Machine vs Real Shoes,https://i.ytimg.com/vi/Gf4DH-uZng8/hqdefault.jpg,1145,P shredder machine,2957.4021648626144
1032,qSXIoyG6w0k,"THE FAST SHREDDER MACHINE SHREDDING FRUITS [COCONUT, WATERMELON, PINEAPPLE, ORIENTAL MELON, MORINGA]",https://i.ytimg.com/vi/qSXIoyG6w0k/hqdefault.jpg,1026,P shredder machine,2957.4021648626144
1033,Y8EoQN-C32g,SHREDDING FOAM  PLATE #SHORTS,https://i.ytimg.com/vi/Y8EoQN-C32g/hqdefault.jpg,879,P shredder machine,2957.4021648626144
1034,iCP4k3ZUG-Y,SHREDDING PLASTIC AND GLASS BOTTLE - Experiment at House,https://i.ytimg.com/vi/iCP4k3ZUG-Y/hqdefault.jpg,771,P shredder machine,2957.4021648626144
1035,aX_dflkfC6s,SHREDDING COSMIC BOTTLE OIL #SHORTS,https://i.ytimg.com/vi/aX_dflkfC6s/hqdefault.jpg,654,P shredder machine,2957.4021648626144
1036,pUPjQW3NUaA,Reversing ASMR shredding #asmr,https://i.ytimg.com/vi/pUPjQW3NUaA/hqdefault.jpg,522,P shredder machine,2957.4021648626144
1037,rMbq5FURj4w,Papaya tree shredding today #asmr #shorts,https://i.ytimg.com/vi/rMbq5FURj4w/hqdefault.jpg,351,P shredder machine,2957.4021648626144
1038,I8yp1Xnzl98,Super Shredding Today,https://i.ytimg.com/vi/I8yp1Xnzl98/hqdefault.jpg,208,P shredder machine,2957.4021648626144
1039,_dQw3WIPDBE,Vegetable: bamboo shoot vs fast shredder machine | ASMR,https://i.ytimg.com/vi/_dQw3WIPDBE/hqdefault.jpg,24,P shredder machine,2957.4021648626144
1040,gS1RBHdYw80,Best Tig welders 2022 | Best ac/dc Tig welder for the money - Best Tig welder for aluminum,https://i.ytimg.com/vi/gS1RBHdYw80/hqdefault.jpg,8695,Reviewer Winspections,203.67343485617596
1041,QmxKfAwGll8,Best Oil Additives to stop engine knocking 2023,https://i.ytimg.com/vi/QmxKfAwGll8/hqdefault.jpg,812,Reviewer Winspections,203.67343485617596
1042,uypPSv8VbaQ,Top 5 best rated welder generator combo reviews and buyers guide Best welder generator for the money,https://i.ytimg.com/vi/uypPSv8VbaQ/hqdefault.jpg,338,Reviewer Winspections,203.67343485617596
1043,9vf8_x5qIkE,Top 5 Best Sap Gloves on amazon 2023,https://i.ytimg.com/vi/9vf8_x5qIkE/hqdefault.jpg,204,Reviewer Winspections,203.67343485617596
1044,oIaT0yMTbbQ,Best Light Therapy Lamps - How Light Therapy Lamps Can Improve Your Mood & Sleep,https://i.ytimg.com/vi/oIaT0yMTbbQ/hqdefault.jpg,157,Reviewer Winspections,203.67343485617596
1045,PDuU0ep-17M,Best Exhaust Sealants buying guide | Top 5 Exhaust Sealants review,https://i.ytimg.com/vi/PDuU0ep-17M/hqdefault.jpg,118,Reviewer Winspections,203.67343485617596
1046,8fbKTxeBYJ8,"Best Dog Seat Belts - ""Safeguard Your Pup - The ULTIMATE Dog Seat Belt Revealed!""",https://i.ytimg.com/vi/8fbKTxeBYJ8/hqdefault.jpg,96,Reviewer Winspections,203.67343485617596
1047,Nv3K3NhVwOc,Five best Gaming Chairs Under $200,https://i.ytimg.com/vi/Nv3K3NhVwOc/hqdefault.jpg,76,Reviewer Winspections,203.67343485617596
1048,nGyRwJgWFPI,Best Booty Bands - Booty Band Secrets: Get the Most Out of Your Workouts!,https://i.ytimg.com/vi/nGyRwJgWFPI/hqdefault.jpg,66,Reviewer Winspections,203.67343485617596
1049,SekJNWUXDts,Best Trailer Brake Controllers Review 2023,https://i.ytimg.com/vi/SekJNWUXDts/hqdefault.jpg,52,Reviewer Winspections,203.67343485617596
1050,Yhwp-DfYL70,Best Shift Knobs - See What Makes these Shift Knobs the Best!,https://i.ytimg.com/vi/Yhwp-DfYL70/hqdefault.jpg,43,Reviewer Winspections,203.67343485617596
1051,LRvtSX4tVJI,Best Spinning Reel for Bass Fishing | Top 5 Spinning Reel for Bass Fishing on Amazon,https://i.ytimg.com/vi/LRvtSX4tVJI/hqdefault.jpg,35,Reviewer Winspections,203.67343485617596
1052,eeocT2Zpfhg,Best Police Scanners for the Money,https://i.ytimg.com/vi/eeocT2Zpfhg/hqdefault.jpg,29,Reviewer Winspections,203.67343485617596
1053,TcYqDi0U2ig,"Stretch, Flex, Conquer: Discover the Ultimate Men's Yoga Pants Collection",https://i.ytimg.com/vi/TcYqDi0U2ig/hqdefault.jpg,24,Reviewer Winspections,203.67343485617596
1054,s2QnB0ay7PY,5 Top-Rated Painter's Tape Brands for 2023 | Best painters tape for crisp lines,https://i.ytimg.com/vi/s2QnB0ay7PY/hqdefault.jpg,19,Reviewer Winspections,203.67343485617596
1055,c6deAGQnSCg,Best Reciprocating Saws for the money | Top 5 Reciprocating Saws buying guide,https://i.ytimg.com/vi/c6deAGQnSCg/hqdefault.jpg,15,Reviewer Winspections,203.67343485617596
1056,DypFnn2b6Vk,Best Infrared Thermometers on amazon | Top 5 Infrared Thermometers buying guide,https://i.ytimg.com/vi/DypFnn2b6Vk/hqdefault.jpg,12,Reviewer Winspections,203.67343485617596
1057,zCZLImfYAds,Best Comfortable Office Chairs You'll EVER Sit On! | Top  Comfortable Office Chairs,https://i.ytimg.com/vi/zCZLImfYAds/hqdefault.jpg,9,Reviewer Winspections,203.67343485617596
1058,BdH1WKA1pi8,Best Outdoor Patio Umbrella - Explore the Secret of the Perfect Patio Umbrella!,https://i.ytimg.com/vi/BdH1WKA1pi8/hqdefault.jpg,5,Reviewer Winspections,203.67343485617596
1059,-a8SYQbMF2k,Best Power Tool Sets on Amazon | Top 5 Power Tool Sets for the money,https://i.ytimg.com/vi/-a8SYQbMF2k/hqdefault.jpg,2,Reviewer Winspections,203.67343485617596
1060,o9VR-VzwCtw,OKAYY 😤😶‍🌫️ #pc #pcsetup #pcbuild #pcmr #gaming #pcgaming #gamer,https://i.ytimg.com/vi/o9VR-VzwCtw/hqdefault.jpg,434215,Wired Hardware,4163.665289256199
1061,BygQhPAlGUI,"Don’t cheap out on your power supplies, folks! #pc #pcsetup #pcbuild #pcmr #shorts #viral",https://i.ytimg.com/vi/BygQhPAlGUI/hqdefault.jpg,10117,Wired Hardware,4163.665289256199
1062,iT8P-Vd-YN0,Your chatter’s more scrambled than my morning eggs. All good in the hood? 😂 #pcsetup #pcbuild #pc,https://i.ytimg.com/vi/iT8P-Vd-YN0/hqdefault.jpg,6093,Wired Hardware,4163.665289256199
1063,8Qrng_MWG-c,Google Chrome: Where tab hoarding is just another form of extreme multitasking 🤪 #pc #pcsetup,https://i.ytimg.com/vi/8Qrng_MWG-c/hqdefault.jpg,4262,Wired Hardware,4163.665289256199
1064,E8lmHXnZr4g,Custom Gaming & Editing PC Build | AMD RYZEN 5950X | ASUS ROG STRIX RTX 3090 | THERMALTAKE P5 V2,https://i.ytimg.com/vi/E8lmHXnZr4g/hqdefault.jpg,2947,Wired Hardware,4163.665289256199
1065,TuTpouH8hlM,… But ARI! What are the specs?? #PC #PCSetup #PreBuiltPC #MSI #PCGaming #PCGamer #MicroCenter,https://i.ytimg.com/vi/TuTpouH8hlM/hqdefault.jpg,2342,Wired Hardware,4163.665289256199
1066,JYd0rsDM130,A new lifestyle 😏 #pc #pchardware #pcsetup #gaming #pcgaming #pcbuild #setupgaming,https://i.ytimg.com/vi/JYd0rsDM130/hqdefault.jpg,1953,Wired Hardware,4163.665289256199
1067,FiJlmO9KgwE,Goodbye savings account ✌🏼#PC #PCBuild #PCSetup #PCGaming,https://i.ytimg.com/vi/FiJlmO9KgwE/hqdefault.jpg,1722,Wired Hardware,4163.665289256199
1068,m36fBvdCAPQ,White Water Cooled Gaming PC 🤤 #PCBuild #PhanteksNV7 #WaterCooling #RTX4090,https://i.ytimg.com/vi/m36fBvdCAPQ/hqdefault.jpg,1506,Wired Hardware,4163.665289256199
1069,Ye68pBNtyoU,How to fix screen flickering problems on a Windows PC #PC #CustomPC #PCGaming #Windows #PCTips,https://i.ytimg.com/vi/Ye68pBNtyoU/hqdefault.jpg,1297,Wired Hardware,4163.665289256199
1070,x65tpsr3Fgo,Static Pressure vs. High Airflow Fans #CaseFans #PCAirflow #PCFans #PC #PCTips,https://i.ytimg.com/vi/x65tpsr3Fgo/hqdefault.jpg,925,Wired Hardware,4163.665289256199
1071,Nb9ZRNU22u8,Transparent OLED TV #TV #OLED #Television #Tech @LGUSA,https://i.ytimg.com/vi/Nb9ZRNU22u8/hqdefault.jpg,759,Wired Hardware,4163.665289256199
1072,HhvWR9Sf9uY,This is the worst thing you can do when water cooling your PC…#PC  #GamingSetup #WaterCooling,https://i.ytimg.com/vi/HhvWR9Sf9uY/hqdefault.jpg,525,Wired Hardware,4163.665289256199
1073,-BBcc3MaB5E,A PSU that delivers top-shelf performance! #pc #pcbuild #pcsetup #ces2023 @coolermasteronline,https://i.ytimg.com/vi/-BBcc3MaB5E/hqdefault.jpg,430,Wired Hardware,4163.665289256199
1074,tnduuyGzXQ0,How to install an Intel CPU #HowTo #PCBuild #Intel #CPU,https://i.ytimg.com/vi/tnduuyGzXQ0/hqdefault.jpg,343,Wired Hardware,4163.665289256199
1075,DqTeBoG0nqg,LG OLED FLEX! #GamingMonitor #OLED #pc #gaming #pcsetup #ces2023 #pcmr @LGUSA,https://i.ytimg.com/vi/DqTeBoG0nqg/hqdefault.jpg,239,Wired Hardware,4163.665289256199
1076,gFxHiNg_YEU,TONOR TC-777 - Best Budget Microphone?,https://i.ytimg.com/vi/gFxHiNg_YEU/hqdefault.jpg,186,Wired Hardware,4163.665289256199
1077,Oj1qualw1_Y,More FPS #PCGaming #Gamer #FPS,https://i.ytimg.com/vi/Oj1qualw1_Y/hqdefault.jpg,157,Wired Hardware,4163.665289256199
1078,ZIJ5uf_NqOo,NVIDIA RTX Video Super Resolution is now available #pc #pcbuild #pcsetup #gaming #pcmr #Nvidia,https://i.ytimg.com/vi/ZIJ5uf_NqOo/hqdefault.jpg,87,Wired Hardware,4163.665289256199
1079,GPYHAoqQWn4,Thermaltake Custom Builds #pc #pcbuild #pcsetup #gaming #gamer #ces2023,https://i.ytimg.com/vi/GPYHAoqQWn4/hqdefault.jpg,47,Wired Hardware,4163.665289256199
1080,FENs3B7sxno,Top ten open problems in Number Theory,https://i.ytimg.com/vi/FENs3B7sxno/hqdefault.jpg,53773,Oliver Knill,948.2840690978887
1081,t0-TQL_g7WM,Thanksgiving turkey dancing to barbie girl song,https://i.ytimg.com/vi/t0-TQL_g7WM/hqdefault.jpg,2695,Oliver Knill,948.2840690978887
1082,PgRLWJBNa94,Exam fight song: we are heroes tonight (2019),https://i.ytimg.com/vi/PgRLWJBNa94/hqdefault.jpg,1385,Oliver Knill,948.2840690978887
1083,TNHA7mX8o9s,Math 1A Song (2020),https://i.ytimg.com/vi/TNHA7mX8o9s/hqdefault.jpg,953,Oliver Knill,948.2840690978887
1084,jdBoIg3PuRM,On Quantum Calculus,https://i.ytimg.com/vi/jdBoIg3PuRM/hqdefault.jpg,783,Oliver Knill,948.2840690978887
1085,60E9ipkQEYo,Top 10 PDE's #shorts,https://i.ytimg.com/vi/60E9ipkQEYo/hqdefault.jpg,641,Oliver Knill,948.2840690978887
1086,AsxoX99clTE,Dawn Wall Mouse Climb Free Solo,https://i.ytimg.com/vi/AsxoX99clTE/hqdefault.jpg,546,Oliver Knill,948.2840690978887
1087,gVEL-NJS_A8,D'Alembert's Wave  #shorts,https://i.ytimg.com/vi/gVEL-NJS_A8/hqdefault.jpg,477,Oliver Knill,948.2840690978887
1088,NWwcbi540Bk,Squirrel in a box,https://i.ytimg.com/vi/NWwcbi540Bk/hqdefault.jpg,419,Oliver Knill,948.2840690978887
1089,18yksaWcO_M,The Integer Graph: a poetic example for Morse theory.,https://i.ytimg.com/vi/18yksaWcO_M/hqdefault.jpg,375,Oliver Knill,948.2840690978887
1090,l0Bh8oQo2lI,Math E 320 Spring 2021 Open problems in Number Theory,https://i.ytimg.com/vi/l0Bh8oQo2lI/hqdefault.jpg,342,Oliver Knill,948.2840690978887
1091,FX-YBa6FViY,Soft Manifolds,https://i.ytimg.com/vi/FX-YBa6FViY/hqdefault.jpg,303,Oliver Knill,948.2840690978887
1092,HViErfF3qwc,More Quiver Math,https://i.ytimg.com/vi/HViErfF3qwc/hqdefault.jpg,275,Oliver Knill,948.2840690978887
1093,FWnGDXa6xLQ,More about the high risk Central Limit Theorem,https://i.ytimg.com/vi/FWnGDXa6xLQ/hqdefault.jpg,252,Oliver Knill,948.2840690978887
1094,zIhMe9wA1ck,Math S 21a Summer 2021 Units 15-16,https://i.ytimg.com/vi/zIhMe9wA1ck/hqdefault.jpg,233,Oliver Knill,948.2840690978887
1095,b6vzsk3J89s,A topological Topos,https://i.ytimg.com/vi/b6vzsk3J89s/hqdefault.jpg,214,Oliver Knill,948.2840690978887
1096,8wlOwsRG2Xw,Math 1a Spring 2021: Numerical Integration,https://i.ytimg.com/vi/8wlOwsRG2Xw/hqdefault.jpg,189,Oliver Knill,948.2840690978887
1097,d17iRJvPZWE,Munot in Schaffhausen,https://i.ytimg.com/vi/d17iRJvPZWE/hqdefault.jpg,169,Oliver Knill,948.2840690978887
1098,5Av0r2mzNqk,Cholfirst Walk,https://i.ytimg.com/vi/5Av0r2mzNqk/hqdefault.jpg,141,Oliver Knill,948.2840690978887
1099,8NWDIxmYGbE,Three Trees Suffice,https://i.ytimg.com/vi/8NWDIxmYGbE/hqdefault.jpg,49,Oliver Knill,948.2840690978887
1100,SM7T5g2U_jM,"DC Generator, Battery Bank Charger.",https://i.ytimg.com/vi/SM7T5g2U_jM/hqdefault.jpg,57337,Small City Homesteaders,1003.2790697674419
1101,7FAwlDi6eys,Will my patients pay off?,https://i.ytimg.com/vi/7FAwlDi6eys/hqdefault.jpg,2789,Small City Homesteaders,1003.2790697674419
1102,6dle8Fmcf44,God Bless America!,https://i.ytimg.com/vi/6dle8Fmcf44/hqdefault.jpg,1996,Small City Homesteaders,1003.2790697674419
1103,wkZacPCAkEg,Time for a New Engine!,https://i.ytimg.com/vi/wkZacPCAkEg/hqdefault.jpg,1373,Small City Homesteaders,1003.2790697674419
1104,Vpnwp82ADbE,"July 2, 2022",https://i.ytimg.com/vi/Vpnwp82ADbE/hqdefault.jpg,797,Small City Homesteaders,1003.2790697674419
1105,widsBRA3ywY,Solar Power Rocks!,https://i.ytimg.com/vi/widsBRA3ywY/hqdefault.jpg,575,Small City Homesteaders,1003.2790697674419
1106,QPGTXif_10k,Egress Widnow Install,https://i.ytimg.com/vi/QPGTXif_10k/hqdefault.jpg,421,Small City Homesteaders,1003.2790697674419
1107,lMn9OO71yac,Budget Cross-Cart Build?..... Part 1,https://i.ytimg.com/vi/lMn9OO71yac/hqdefault.jpg,365,Small City Homesteaders,1003.2790697674419
1108,yuZZL9zSsN4,Efficient Appliances for Off Grid Living,https://i.ytimg.com/vi/yuZZL9zSsN4/hqdefault.jpg,296,Small City Homesteaders,1003.2790697674419
1109,2pIVUmMNHjM,Power is Down Everywhere but Her🤣,https://i.ytimg.com/vi/2pIVUmMNHjM/hqdefault.jpg,229,Small City Homesteaders,1003.2790697674419
1110,U2AhF1wRDUY,I Built a PMA for.....,https://i.ytimg.com/vi/U2AhF1wRDUY/hqdefault.jpg,189,Small City Homesteaders,1003.2790697674419
1111,XJ8jTf6A6iI,Wind Power in Low Wind Zones 2,https://i.ytimg.com/vi/XJ8jTf6A6iI/hqdefault.jpg,160,Small City Homesteaders,1003.2790697674419
1112,rjqpQKePxAM,Gearing up to load 6.5 Grendel...,https://i.ytimg.com/vi/rjqpQKePxAM/hqdefault.jpg,135,Small City Homesteaders,1003.2790697674419
1113,a38IdpGLGl4,HAPPY MEMORIAL WEEKEND!,https://i.ytimg.com/vi/a38IdpGLGl4/hqdefault.jpg,108,Small City Homesteaders,1003.2790697674419
1114,EbHaedAxi5k,Restoration of Old Batteries has Begun!,https://i.ytimg.com/vi/EbHaedAxi5k/hqdefault.jpg,95,Small City Homesteaders,1003.2790697674419
1115,Z5HGxlrTsQk,Backyard Chickens with a solar heated floor,https://i.ytimg.com/vi/Z5HGxlrTsQk/hqdefault.jpg,75,Small City Homesteaders,1003.2790697674419
1116,ie7majx_hxo,Getting the Homestead ready for Summer.,https://i.ytimg.com/vi/ie7majx_hxo/hqdefault.jpg,60,Small City Homesteaders,1003.2790697674419
1117,sHu8KfsY7jE,How Big is Our Fire Pit?...ALL OF IT!,https://i.ytimg.com/vi/sHu8KfsY7jE/hqdefault.jpg,51,Small City Homesteaders,1003.2790697674419
1118,QPP0SaLNzF4,A Tour Of The Homestead and Independance Day Prep.,https://i.ytimg.com/vi/QPP0SaLNzF4/hqdefault.jpg,42,Small City Homesteaders,1003.2790697674419
1119,hbWDpcZz9tM,Garden is Planted!,https://i.ytimg.com/vi/hbWDpcZz9tM/hqdefault.jpg,15,Small City Homesteaders,1003.2790697674419
1120,OeNwFQ-3v0M,⭕ Top 5 Best Magnetic Gun Mount for Car 2023 [Review and Guide],https://i.ytimg.com/vi/OeNwFQ-3v0M/hqdefault.jpg,47952,Buyer Adviser,1126.4525862068965
1121,FQorqoLhqq0,⭕ Top 5 Best Compound Bow under $500 in 2021 [Review and Guide],https://i.ytimg.com/vi/FQorqoLhqq0/hqdefault.jpg,4727,Buyer Adviser,1126.4525862068965
1122,xRibA72QdkY,⭕ Top 5 Best Manual Pool Vacuum 2023 [Review and Guide],https://i.ytimg.com/vi/xRibA72QdkY/hqdefault.jpg,2615,Buyer Adviser,1126.4525862068965
1123,_GaG5bmCx-8,⭕ Top 5 Best Ergonomic Office Chair for Short Person 2021 [Review and Guide],https://i.ytimg.com/vi/_GaG5bmCx-8/hqdefault.jpg,1729,Buyer Adviser,1126.4525862068965
1124,hOGasBldTYQ,⭕ Top 5 Best Garden Tractor for Hills 2023 [Review and Guide],https://i.ytimg.com/vi/hOGasBldTYQ/hqdefault.jpg,1227,Buyer Adviser,1126.4525862068965
1125,-J51BryFqQE,⭕ Top 5 Best Dog Bike Trailer 2022 [Review and Guide],https://i.ytimg.com/vi/-J51BryFqQE/hqdefault.jpg,917,Buyer Adviser,1126.4525862068965
1126,YjPqtPHy8UY,⭕ Top 5 Best Rooftop Cargo Carrier 2022 [Review and Guide],https://i.ytimg.com/vi/YjPqtPHy8UY/hqdefault.jpg,639,Buyer Adviser,1126.4525862068965
1127,paXRcdcXjIY,⭕ Top 5 Best Chlorine for Pool 2022 [Review and Guide],https://i.ytimg.com/vi/paXRcdcXjIY/hqdefault.jpg,489,Buyer Adviser,1126.4525862068965
1128,zyJ-_tDNZQc,⭕ Top 5 Best Kayaking Shoes 2022 [Review and Guide],https://i.ytimg.com/vi/zyJ-_tDNZQc/hqdefault.jpg,347,Buyer Adviser,1126.4525862068965
1129,F1cbA-J8_9M,⭕ Top 5 Best Space Heater for Basement 2022 [Review and Guide],https://i.ytimg.com/vi/F1cbA-J8_9M/hqdefault.jpg,242,Buyer Adviser,1126.4525862068965
1130,ehprVfxImD8,⭕ Top 5 Best Hunting Crossbow 2021 [Review and Guide],https://i.ytimg.com/vi/ehprVfxImD8/hqdefault.jpg,171,Buyer Adviser,1126.4525862068965
1131,T2DylatxEFk,⭕ Top 5 Best Power Bank for Camping 2023 [Review and Guide],https://i.ytimg.com/vi/T2DylatxEFk/hqdefault.jpg,127,Buyer Adviser,1126.4525862068965
1132,pVLnTm0e530,✅ BEST BRUSHLESS IMPACT DRIVER 2020 - Top 5 Brushless Impact Drivers Review | Over 40 Models Tested,https://i.ytimg.com/vi/pVLnTm0e530/hqdefault.jpg,101,Buyer Adviser,1126.4525862068965
1133,mF4ICRlfcjk,⭕ Top 5 Best MIG Welder for Beginners 2021 [Review and Guide],https://i.ytimg.com/vi/mF4ICRlfcjk/hqdefault.jpg,68,Buyer Adviser,1126.4525862068965
1134,0TSMMKXSdcs,⭕ Top 5 Best Electric Cargo Bike 2023 [Review and Guide],https://i.ytimg.com/vi/0TSMMKXSdcs/hqdefault.jpg,52,Buyer Adviser,1126.4525862068965
1135,dlKoomRUGPo,⭕ Top 5 Best 14 Inch Bandsaw 2023 [Review and Guide],https://i.ytimg.com/vi/dlKoomRUGPo/hqdefault.jpg,38,Buyer Adviser,1126.4525862068965
1136,HgqSZKP-DyU,⭕ Top 5 Best Car Camping Stove 2023 [Review and Guide],https://i.ytimg.com/vi/HgqSZKP-DyU/hqdefault.jpg,30,Buyer Adviser,1126.4525862068965
